Country,Year,Disease_Name,Avg_Mortality,Mortality_Rank
Saudi Arabia,2023,Tuberculosis,5.6393877551020415,1
Saudi Arabia,2023,Parkinson's Disease,5.6256842105263187,2
Saudi Arabia,2023,Measles,5.4304081632653078,3
Saudi Arabia,2023,Malaria,5.4298947368421038,4
Saudi Arabia,2023,Polio,5.3827710843373477,5
Indonesia,2001,Dengue,5.5542105263157877,1
Indonesia,2001,Alzheimer's Disease,5.4017171717171735,2
Indonesia,2001,Malaria,5.3860606060606093,3
Indonesia,2001,Cancer,5.3013402061855661,4
Indonesia,2001,Zika,5.2460999999999993,5
UK,2003,Cancer,5.3471311475409831,1
UK,2003,Cholera,5.3242647058823529,2
UK,2003,Tuberculosis,5.3056249999999983,3
UK,2003,Rabies,5.2585882352941189,4
UK,2003,Malaria,5.2548717948717938,5
Brazil,2011,Malaria,5.4118279569892476,1
Brazil,2011,Measles,5.388987341772153,2
Brazil,2011,Zika,5.33929292929293,3
Brazil,2011,Influenza,5.2889814814814837,4
Brazil,2011,Cancer,5.2622222222222206,5
France,2011,Tuberculosis,5.5327173913043461,1
France,2011,Ebola,5.4846808510638265,2
France,2011,Diabetes,5.392,3
France,2011,Cholera,5.3910416666666681,4
France,2011,Leprosy,5.3238383838383818,5
Turkey,2019,HIV/AIDS,5.6800961538461543,1
Turkey,2019,Tuberculosis,5.4815596330275236,2
Turkey,2019,COVID-19,5.4366292134831466,3
Turkey,2019,Influenza,5.413508771929826,4
Turkey,2019,Zika,5.2762790697674431,5
South Korea,2010,Diabetes,5.3653571428571434,1
South Korea,2010,Malaria,5.3372566371681414,2
South Korea,2010,Zika,5.3240000000000025,3
South Korea,2010,Hypertension,5.3193333333333337,4
South Korea,2010,Measles,5.3001680672268883,5
Japan,2015,Cancer,5.7980392156862735,1
Japan,2015,Polio,5.4073,2
Japan,2015,HIV/AIDS,5.3178761061946913,3
Japan,2015,Asthma,5.3133333333333335,4
Japan,2015,Diabetes,5.2999056603773607,5
India,2001,Hypertension,5.7150000000000007,1
India,2001,Leprosy,5.4681739130434792,2
India,2001,Zika,5.4338613861386138,3
India,2001,Cholera,5.3677108433734944,4
India,2001,Parkinson's Disease,5.3566165413533824,5
Turkey,2001,Hypertension,5.3893069306930679,1
Turkey,2001,HIV/AIDS,5.3346153846153834,2
Turkey,2001,Ebola,5.2672631578947371,3
Turkey,2001,Tuberculosis,5.2282653061224496,4
Turkey,2001,Leprosy,5.2024347826086981,5
Saudi Arabia,2003,Rabies,5.5219565217391287,1
Saudi Arabia,2003,Polio,5.4808247422680418,2
Saudi Arabia,2003,Zika,5.41875,3
Saudi Arabia,2003,Asthma,5.3769387755102045,4
Saudi Arabia,2003,Ebola,5.3517582417582421,5
Brazil,2005,Malaria,5.7045454545454533,1
Brazil,2005,Leprosy,5.6478703703703683,2
Brazil,2005,Asthma,5.5934482758620678,3
Brazil,2005,Rabies,5.4893814432989707,4
Brazil,2005,Alzheimer's Disease,5.4632380952380908,5
China,2005,Ebola,5.5262385321100913,1
China,2005,Malaria,5.32525641025641,2
China,2005,Parkinson's Disease,5.1516831683168363,3
China,2005,Cancer,5.1384536082474206,4
China,2005,Tuberculosis,5.1250000000000009,5
Brazil,2013,Dengue,5.632291666666668,1
Brazil,2013,COVID-19,5.589687500000001,2
Brazil,2013,Malaria,5.5140740740740757,3
Brazil,2013,Rabies,5.423617021276594,4
Brazil,2013,Alzheimer's Disease,5.3018478260869557,5
UK,2021,Leprosy,5.6794047619047605,1
UK,2021,Measles,5.619277108433737,2
UK,2021,Hypertension,5.3168627450980424,3
UK,2021,Diabetes,5.2947826086956518,4
UK,2021,Parkinson's Disease,5.2140476190476184,5
Turkey,2007,Influenza,5.4978504672897186,1
Turkey,2007,Cancer,5.3748421052631565,2
Turkey,2007,Zika,5.3473863636363648,3
Turkey,2007,Diabetes,5.2595294117647056,4
Turkey,2007,Tuberculosis,5.2463106796116508,5
Japan,2017,HIV/AIDS,5.7142553191489354,1
Japan,2017,Ebola,5.5853846153846156,2
Japan,2017,Hypertension,5.5111363636363642,3
Japan,2017,Measles,5.5042000000000018,4
Japan,2017,Tuberculosis,5.347191011235954,5
Argentina,2021,Rabies,5.4513333333333316,1
Argentina,2021,Alzheimer's Disease,5.3767289719626188,2
Argentina,2021,Malaria,5.2967289719626187,3
Argentina,2021,Zika,5.2959349593495926,4
Argentina,2021,COVID-19,5.2585576923076918,5
USA,2022,Zika,5.745700934579439,1
USA,2022,Hypertension,5.7162244897959189,2
USA,2022,Measles,5.5825287356321862,3
USA,2022,Polio,5.4914545454545456,4
USA,2022,Dengue,5.4346086956521731,5
USA,2001,Polio,5.3702912621359227,1
USA,2001,Rabies,5.3690322580645189,2
USA,2001,Asthma,5.3254385964912281,3
USA,2001,Hepatitis,5.2705555555555561,4
USA,2001,Malaria,5.2642990654205635,5
USA,2005,Cholera,5.78929411764706,1
USA,2005,Leprosy,5.6114563106796131,2
USA,2005,HIV/AIDS,5.4736000000000011,3
USA,2005,Measles,5.4592473118279541,4
USA,2005,Asthma,5.2810924369747889,5
Russia,2006,COVID-19,5.5258947368421047,1
Russia,2006,Hepatitis,5.5234862385321106,2
Russia,2006,Zika,5.4628735632183911,3
Russia,2006,Malaria,5.4253097345132764,4
Russia,2006,Alzheimer's Disease,5.324414414414413,5
South Africa,2012,Influenza,5.5511702127659595,1
South Africa,2012,Asthma,5.4892941176470567,2
South Africa,2012,HIV/AIDS,5.3525490196078422,3
South Africa,2012,Cancer,5.2808988764044944,4
South Africa,2012,Hypertension,5.19,5
France,2013,Hepatitis,5.49,1
France,2013,HIV/AIDS,5.477,2
France,2013,Alzheimer's Disease,5.4168686868686873,3
France,2013,Diabetes,5.3746534653465368,4
France,2013,Dengue,5.3592391304347844,5
India,2015,Rabies,5.4992941176470582,1
India,2015,Dengue,5.4649107142857138,2
India,2015,Parkinson's Disease,5.4341176470588222,3
India,2015,HIV/AIDS,5.3633,4
India,2015,Influenza,5.1674999999999986,5
Brazil,2018,Cholera,5.6099999999999968,1
Brazil,2018,Malaria,5.4357731958762887,2
Brazil,2018,Alzheimer's Disease,5.3671999999999986,3
Brazil,2018,Hypertension,5.34968085106383,4
Brazil,2018,Cancer,5.317261904761903,5
Australia,2019,Alzheimer's Disease,5.7184,1
Australia,2019,Parkinson's Disease,5.5613483146067413,2
Australia,2019,Zika,5.361099999999996,3
Australia,2019,Influenza,5.3193684210526317,4
Australia,2019,Measles,5.2197391304347835,5
Australia,2001,Tuberculosis,5.7885585585585586,1
Australia,2001,Zika,5.5245882352941154,2
Australia,2001,Ebola,5.5080392156862761,3
Australia,2001,Alzheimer's Disease,5.3556097560975591,4
Australia,2001,COVID-19,5.31921568627451,5
Argentina,2013,Hypertension,5.8330927835051547,1
Argentina,2013,Measles,5.5708333333333364,2
Argentina,2013,Diabetes,5.5286746987951831,3
Argentina,2013,Cholera,5.3907368421052633,4
Argentina,2013,Cancer,5.3358241758241771,5
Mexico,2013,Dengue,5.50060344827586,1
Mexico,2013,Zika,5.4220652173913022,2
Mexico,2013,Alzheimer's Disease,5.3665789473684189,3
Mexico,2013,Measles,5.3442857142857152,4
Mexico,2013,Hepatitis,5.2664957264957275,5
China,2019,Asthma,5.866039603960397,1
China,2019,Dengue,5.6441025641025657,2
China,2019,Zika,5.4551578947368418,3
China,2019,Hepatitis,5.25060606060606,4
China,2019,Cholera,5.2470000000000043,5
Japan,2020,HIV/AIDS,5.7877884615384607,1
Japan,2020,Measles,5.4940625000000027,2
Japan,2020,Hypertension,5.30887640449438,3
Japan,2020,Zika,5.304117647058824,4
Japan,2020,COVID-19,5.1425252525252514,5
Japan,2003,Leprosy,5.4941666666666658,1
Japan,2003,Alzheimer's Disease,5.4696666666666669,2
Japan,2003,Rabies,5.34804347826087,3
Japan,2003,Hypertension,5.3327000000000009,4
Japan,2003,Dengue,5.2871681415929208,5
Russia,2004,Rabies,5.3310126582278468,1
Russia,2004,Zika,5.3280000000000012,2
Russia,2004,Measles,5.2096226415094353,3
Russia,2004,Asthma,5.2013636363636344,4
Russia,2004,Parkinson's Disease,5.1905494505494527,5
Italy,2013,Tuberculosis,5.4890804597701148,1
Italy,2013,Alzheimer's Disease,5.3808695652173917,2
Italy,2013,Leprosy,5.35022988505747,3
Italy,2013,Rabies,5.3252336448598125,4
Italy,2013,Dengue,5.2655000000000021,5
France,2014,Diabetes,5.4869473684210526,1
France,2014,Cancer,5.44029702970297,2
France,2014,Measles,5.3712745098039223,3
France,2014,Leprosy,5.3646315789473684,4
France,2014,Asthma,5.3027777777777816,5
Indonesia,2014,Hepatitis,5.7872999999999974,1
Indonesia,2014,Diabetes,5.5901075268817229,2
Indonesia,2014,Cancer,5.5489361702127651,3
Indonesia,2014,Cholera,5.5105376344086006,4
Indonesia,2014,Hypertension,5.3478409090909107,5
France,2021,Parkinson's Disease,6.0926666666666662,1
France,2021,Dengue,5.6165137614678891,2
France,2021,Asthma,5.5403960396039587,3
France,2021,Tuberculosis,5.5222580645161266,4
France,2021,Hepatitis,5.3582178217821745,5
